id_municipio,regiao,total_estabelecimentos,estabelecimentos_com_orientacao,prop_orientacao,alta_assistencia,produtividade_agropecuaria,valor_producao_agropecuaria,area_estabelecimentos_ha,area_media_estab,temperatura_media,temperatura_maxima,dias_quentes,precipitacao_anual,precipitacao_extrema,dias_secos,carbono_solo,teor_argila,teor_areia,pib_total,pib_agropecuaria,pib_industria,pib_servicos,populacao_total,area_municipio,pib_percapita,densidade_demografica,valor_pronaf,contratos_pronaf
4209201,Sul,203,192,0.9458128078817734,1,7.778347682725774,42462.0,5459.0,26.891625615763548,19.016639709472656,25.60328483581543,21.65717124938965,1761.42041015625,161.98707580566406,21.199905395507812,62.80768966674805,43.52066802978516,14.790279388427734,93047.0,29544.0,13810.0,27129.0,2251,69.15157860885861,41.335850733007554,32.551679155906314,7762216.94,165
4209300,Sul,1389,382,0.2750179985601152,1,0.6305618701147354,164489.0,260861.0,187.80489560835133,16.565305709838867,23.658998489379883,25.101327896118164,1642.5460205078125,149.26866149902344,17.144943237304688,93.2724151611328,54.268699645996094,11.994658470153809,5075586.0,109699.0,1244704.0,2465122.0,158508,2641.681175549493,32.02100840336134,60.00269883704983,5683471.61,170
4209409,Sul,175,55,0.3142857142857143,1,1.2019812395897256,13711.0,11407.0,65.18285714285715,21.13998031616211,27.58098793029785,40.1509895324707,1431.2962646484375,157.75250244140625,16.809810638427734,49.66932678222656,17.21233367919922,33.57024002075195,841742.0,75882.0,75796.0,452327.0,45311,333.7373345934797,18.576990134845843,135.76844812760498,2130355.29,90
4209458,Sul,268,225,0.8395522388059702,1,4.822107765451664,24342.0,5048.0,18.83582089552239,19.875940322875977,26.1411247253418,21.136674880981445,1894.362060546875,179.70144653320312,26.999998092651367,58.71001052856445,51.71662521362305,13.758963584899902,39369.0,16033.0,3021.0,7901.0,1453,65.4618778479152,27.0949759119064,22.1961246418212,3450786.06,109
4209508,Sul,243,176,0.7242798353909465,1,4.844004340748779,17855.0,3686.0,15.168724279835391,18.975608825683597,26.23015785217285,30.0,1574.31201171875,135.0941619873047,21.0,54.325626373291016,36.00216293334961,21.34366798400879,257563.0,18834.0,65412.0,106604.0,6790,79.46654633147409,37.93269513991164,85.4447602602141,2965988.92,171
4209607,Sul,499,280,0.561122244488978,1,3.3997623183106316,37190.0,10939.0,21.92184368737475,18.09848022460937,25.56430053710937,26.80025100708008,2373.930419921875,178.58641052246094,15.206764221191406,57.74304962158203,36.613094329833984,26.94003677368164,355274.0,39162.0,106247.0,120108.0,15149,272.24730665299126,23.45197702818668,55.64426030964943,4893401.5,167
4209706,Sul,951,467,0.491062039957939,1,1.8289620775647089,127614.0,69774.0,73.36908517350157,16.97671890258789,23.703811645507812,24.728687286376957,1529.2694091796875,104.75546264648438,22.261098861694336,90.14764404296876,58.59196090698242,9.74034023284912,223593.0,81133.0,19181.0,61635.0,12133,943.285640949172,18.428500782988543,12.862487748452615,4981391.89,139
4209805,Sul,639,484,0.7574334898278561,1,2.544936431389741,46440.0,18248.0,28.55712050078247,17.72292709350586,24.9198055267334,26.18856811523437,1847.6142578125,124.10983276367188,15.0,70.30104064941406,40.281288146972656,25.808399200439453,93076.0,39917.0,4733.0,26460.0,3140,294.07915373041567,29.64203821656051,10.677397429123651,10015398.41,427
4209854,Sul,660,472,0.7151515151515152,1,3.361004883214685,57127.0,16997.0,25.753030303030304,18.98706817626953,25.336997985839844,23.87616539001465,1885.77880859375,154.98765563964844,26.78594970703125,71.94624328613281,52.3522834777832,11.203625679016112,109275.0,44149.0,9718.0,26988.0,4615,190.49667955962053,23.67822318526544,24.22614404969523,9565558.49,288
4209904,Sul,500,255,0.51,1,2.909492924528302,39476.0,13568.0,27.136,18.728683471679688,25.924102783203125,24.305404663085938,1472.75146484375,129.3068084716797,27.0,56.38243865966797,39.631874084472656,21.230484008789062,314283.0,27564.0,79204.0,127112.0,11774,197.9188276865739,26.69296755563105,59.48903465942824,2359449.64,116
4210001,Sul,621,408,0.6570048309178744,1,6.208628114426331,80737.0,13004.0,20.940418679549115,21.297744750976562,28.007322311401367,33.39886474609375,1581.0899658203125,133.08201599121094,17.7977294921875,55.01604843139648,34.78166198730469,39.35409164428711,575787.0,41626.0,221925.0,154058.0,12413,260.5674635965236,46.38580520422138,47.63833453596855,6382201.64,139
